1690348746.03674,44.767578125,-1379.09130859375
1690348747.045656,44.76757049560547,-1379.092041015625
1690348748.0615785,44.76755905151367,-1379.0927734375
1690348749.0744991,44.76755142211914,-1379.093505859375
1690348750.0930207,44.76754379272461,-1379.09423828125
1690348751.1098084,44.76753234863281,-1379.094970703125
1690348752.1237326,44.76752471923828,-1379.095703125
1690348753.135392,44.767513275146484,-1379.096435546875
1690348754.154317,44.76750564575195,-1379.09716796875
1690348755.1742427,44.76749801635742,-1379.097900390625
1690348756.1921678,44.767486572265625,-1379.0986328125
1690348757.2110927,44.767478942871094,-1379.099365234375
1690348758.2320209,44.7674674987793,-1379.10009765625
1690348759.250945,44.767459869384766,-1379.100830078125
1690348760.2668676,44.76744842529297,-1379.1015625
1690348761.2879608,44.76744079589844,-1379.1024169921875
1690348762.2958786,44.767433166503906,-1379.1031494140625
1690348763.315153,44.76742172241211,-1379.1038818359375
1690348764.330074,44.76741409301758,-1379.1046142578125
1690348765.3459976,44.76740264892578,-1379.1053466796875
1690348766.3519108,44.75735092163086,-1379.42626953125
1690348767.3701541,44.71239471435547,-1381.174560546875
1690348768.3888845,44.66465759277344,-1382.9295654296875
1690348769.399398,44.55883026123047,-1385.9649658203125
1690348770.4190314,44.56066131591797,-1387.1929931640625
1690348771.4276266,44.636112213134766,-1385.26904296875
1690348772.4462717,44.76165008544922,-1385.994140625
1690348773.4672434,44.75169372558594,-1392.107421875
1690348774.487555,44.67070770263672,-1400.8226318359375
1690348775.5071476,44.56652069091797,-1411.609619140625
1690348776.5264487,44.540958404541016,-1423.9317626953125
1690348777.5445063,44.599796295166016,-1437.49755859375
1690348778.5645328,44.6461181640625,-1452.7728271484375
1690348779.5835447,44.68584060668945,-1468.745849609375
1690348780.600203,44.683006286621094,-1483.380615234375
1690348781.621238,44.680274963378906,-1494.9000244140625
1690348782.627504,44.77332305908203,-1500.49560546875
1690348783.6478689,44.988895416259766,-1502.3807373046875
1690348784.6618807,45.20170974731445,-1502.6776123046875
1690348785.67871,45.435768127441406,-1502.1246337890625
1690348786.6995106,45.7255859375,-1501.369140625
1690348787.7193837,46.03203201293945,-1499.861328125
1690348788.7391157,46.27501678466797,-1494.73876953125
1690348789.757215,46.750389099121094,-1481.975341796875
1690348790.7749372,47.60999298095703,-1461.854736328125
1690348791.796066,49.73871612548828,-1436.4290771484375
1690348792.8167884,52.50703430175781,-1406.85986328125
1690348793.8358872,56.48164367675781,-1374.379638671875
1690348794.8506806,61.49545669555664,-1341.14208984375
1690348795.8716094,66.48389434814453,-1309.8385009765625
1690348796.8901048,70.63140106201172,-1282.4163818359375
1690348797.9109106,74.07987976074219,-1257.6959228515625
1690348798.9275806,77.07799530029297,-1237.6221923828125
1690348799.9434903,78.87903594970703,-1222.602783203125
1690348800.960832,79.86558532714844,-1214.0078125
1690348801.9744837,80.74846649169922,-1211.6480712890625
1690348802.9803889,81.65087890625,-1212.13720703125
1690348803.9996634,82.19285583496094,-1214.5782470703125
1690348805.0191948,82.1181640625,-1218.813232421875
1690348806.0358157,81.55345916748047,-1225.115234375
1690348807.0478847,80.76008605957031,-1233.8828125
1690348808.0613568,79.86003112792969,-1240.252197265625
1690348809.0795789,80.57725524902344,-1239.298583984375
1690348810.095844,83.0386734008789,-1230.6483154296875
1690348811.107668,86.29627227783203,-1216.24267578125
1690348812.1227777,89.52574157714844,-1201.507568359375
1690348813.1389413,92.17266082763672,-1193.677978515625
1690348814.1583662,93.17851257324219,-1194.6375732421875
1690348815.1764438,93.03697204589844,-1199.126220703125
1690348816.1944134,91.29939270019531,-1205.934814453125
1690348817.2100852,88.49835205078125,-1213.2525634765625
1690348818.224825,86.1814956665039,-1221.449951171875
1690348819.232117,84.60621643066406,-1229.1009521484375
1690348820.2533138,83.40252685546875,-1237.471435546875
1690348821.2726707,82.05257415771484,-1250.4376220703125
1690348822.2935615,80.35607147216797,-1268.1026611328125
1690348823.3109386,78.35792541503906,-1287.65966796875
1690348824.3321495,75.90428924560547,-1307.2705078125
1690348825.3520567,73.11267852783203,-1328.3704833984375
1690348826.370363,70.21261596679688,-1350.5435791015625
1690348827.3890789,68.36471557617188,-1372.0762939453125
1690348828.4096744,67.46741485595703,-1390.0284423828125
1690348829.4261236,67.00071716308594,-1401.2109375
1690348830.4456007,66.08090209960938,-1402.195556640625
1690348831.4599366,66.03305053710938,-1393.3037109375
1690348832.474908,67.36812591552734,-1382.208740234375
1690348833.4877648,69.62373352050781,-1372.3721923828125
1690348834.5065296,70.66398620605469,-1364.203369140625
1690348835.527711,69.6248779296875,-1358.0548095703125
1690348836.5463505,67.42556762695312,-1353.0389404296875
1690348837.5655549,65.31534576416016,-1351.4896240234375
1690348838.5799086,63.219058990478516,-1356.9957275390625
1690348839.593569,61.73994064331055,-1371.873291015625
1690348840.6083534,59.643951416015625,-1394.603271484375
1690348841.6236527,56.994808197021484,-1422.6881103515625
1690348842.6354077,54.94609069824219,-1452.1610107421875
1690348843.6516702,53.6062126159668,-1478.8167724609375
1690348844.6639924,53.7195930480957,-1499.077392578125
1690348845.669394,55.018035888671875,-1510.852294921875
1690348846.691896,56.25564956665039,-1513.3231201171875
1690348847.7102787,57.502601623535156,-1512.3775634765625
1690348848.7277038,58.82583999633789,-1511.70751953125
1690348849.7480404,60.156620025634766,-1511.0074462890625
1690348850.7681746,61.545509338378906,-1509.7685546875
1690348851.7866802,62.932044982910156,-1506.327392578125
1690348852.8038921,64.32318878173828,-1499.6578369140625
1690348853.8236778,65.86106872558594,-1490.94140625
1690348854.8430889,67.5438461303711,-1482.4512939453125
1690348855.8580778,69.0207290649414,-1475.785400390625
1690348856.8776362,70.1512222290039,-1470.7943115234375
1690348857.895816,71.02893829345703,-1467.017333984375
1690348858.9156609,71.75001525878906,-1465.5238037109375
1690348859.9236958,71.99434661865234,-1467.635986328125
1690348860.9423025,72.02449035644531,-1476.7489013671875
1690348861.9579248,72.01158142089844,-1493.1934814453125
1690348862.9717627,71.92170715332031,-1513.208984375
1690348863.9856825,71.79196166992188,-1533.1209716796875
1690348864.999776,71.40348815917969,-1546.724853515625
1690348866.0196083,70.76539611816406,-1550.9698486328125
1690348867.0281973,69.9387435913086,-1548.228515625
1690348868.0460393,68.9781494140625,-1545.5567626953125
1690348869.0521145,67.74479675292969,-1546.931396484375
1690348870.0668721,66.27801513671875,-1551.7098388671875
1690348871.0837023,64.89422607421875,-1557.9439697265625
1690348872.0999224,63.271942138671875,-1560.5953369140625
1690348873.1186454,62.09354019165039,-1559.21875
1690348874.1353703,60.866477966308594,-1562.969970703125
1690348875.1577034,59.28609848022461,-1575.596923828125
1690348876.1759074,57.54685974121094,-1595.22998046875
1690348877.195173,56.71208572387695,-1610.003662109375
1690348878.2162938,56.67489242553711,-1613.874755859375
1690348879.2248883,56.149169921875,-1607.7327880859375
1690348880.245632,54.260677337646484,-1595.4757080078125
1690348881.2520514,51.471343994140625,-1580.87255859375
1690348882.271021,49.78911590576172,-1569.1678466796875
1690348883.2902746,49.21086502075195,-1563.8145751953125
1690348884.3081987,48.59525680541992,-1563.576416015625
1690348885.326245,47.77900695800781,-1566.492431640625
1690348886.3379865,47.07457733154297,-1576.3876953125
1690348887.353494,46.427547454833984,-1593.4527587890625
1690348888.3715374,45.79649353027344,-1610.857177734375
1690348889.3871067,45.30995178222656,-1620.74072265625
1690348890.4055796,45.12043762207031,-1619.6929931640625
1690348891.423987,44.91236877441406,-1607.450927734375
1690348892.4424314,44.594207763671875,-1586.6990966796875
1690348893.4593022,44.411964416503906,-1562.7181396484375
1690348894.481459,44.31094741821289,-1537.6728515625
1690348895.502491,43.75741195678711,-1512.0877685546875
1690348896.5224328,44.33494567871094,-1486.6376953125
1690348897.5397213,44.80585861206055,-1466.273681640625
1690348898.5584657,44.837215423583984,-1450.59912109375
1690348899.5781963,44.72705078125,-1435.7542724609375
1690348900.5996327,44.76449203491211,-1419.662841796875
1690348901.622849,44.713497161865234,-1401.8602294921875
1690348902.6387198,44.628501892089844,-1387.2152099609375
1690348903.652707,44.6173210144043,-1380.9267578125
1690348904.6606228,44.70891189575195,-1384.0419921875
1690348905.6735418,44.723350524902344,-1393.755859375
1690348906.6809597,44.59616470336914,-1406.998046875
1690348907.7024279,44.474937438964844,-1421.373779296875
1690348908.7193344,44.5418815612793,-1436.491943359375
1690348909.7328482,44.63287353515625,-1452.8951416015625
1690348910.7516375,44.682594299316406,-1469.6048583984375
1690348911.7682278,44.67601776123047,-1484.137939453125
1690348912.7874181,44.66482162475586,-1493.491455078125
1690348913.808327,44.746986389160156,-1496.690673828125
1690348914.8274848,44.97990798950195,-1496.647216796875
1690348915.8447347,45.2283935546875,-1496.5780029296875
1690348916.8519082,45.52170181274414,-1496.6959228515625
1690348917.8732212,45.92292022705078,-1497.135009765625
1690348918.8903294,46.31239318847656,-1495.51220703125
1690348919.9115412,46.94373321533203,-1482.5853271484375
1690348920.9300263,47.86396408081055,-1460.3785400390625
1690348921.945575,50.2183837890625,-1433.477783203125
1690348922.9604905,53.15507507324219,-1401.3226318359375
1690348923.9761074,58.02001190185547,-1364.3602294921875
1690348924.9940045,63.62734603881836,-1327.372802734375
1690348926.0037286,68.4916763305664,-1297.3802490234375
1690348927.0196633,71.94236755371094,-1272.9962158203125
1690348928.040178,75.1697769165039,-1250.600341796875
1690348929.0597608,77.79009246826172,-1232.47998046875
1690348930.0799842,79.33792114257812,-1219.5078125
1690348931.0907001,80.21027374267578,-1212.938720703125
1690348932.1066134,81.16230010986328,-1211.7584228515625
1690348933.1247048,81.9977035522461,-1214.1923828125
1690348934.131691,82.24149322509766,-1219.82177734375
1690348935.1520655,81.88027954101562,-1227.3118896484375
1690348936.170997,81.19646453857422,-1235.6490478515625
1690348937.183302,79.97744750976562,-1242.530517578125
1690348938.2030969,80.56743621826172,-1239.044189453125
1690348939.2224028,83.91157531738281,-1225.7099609375
1690348940.239859,87.55033874511719,-1209.4080810546875
1690348941.2578256,90.76651763916016,-1196.205810546875
1690348942.2717128,92.84151458740234,-1192.52001953125
1690348943.2853434,93.31633758544922,-1195.3328857421875
1690348944.2996354,91.71409606933594,-1202.4896240234375
1690348945.3193436,88.4610366821289,-1211.7786865234375
1690348946.3374772,86.00527954101562,-1221.0322265625
1690348947.3583093,84.28599548339844,-1230.212158203125
1690348948.3722577,82.62437438964844,-1244.4381103515625
1690348949.3919919,80.78117370605469,-1263.938232421875
1690348950.4102514,78.90999603271484,-1283.8538818359375
1690348951.4309235,76.48714447021484,-1304.2091064453125
1690348952.4405801,73.9797592163086,-1324.0235595703125
1690348953.4579492,70.89635467529297,-1344.601806640625
1690348954.480381,68.6752700805664,-1365.38037109375
1690348955.4875667,67.671630859375,-1383.1837158203125
1690348956.5062735,67.17540740966797,-1396.028564453125
1690348957.524266,66.25949096679688,-1399.6580810546875
1690348958.5422106,65.98947143554688,-1394.64892578125
1690348959.5572414,67.21687316894531,-1384.5103759765625
